March,NBL_291,M2_Veh,2.807985146,2.621345606,2.673446411,4.664291413,4.390535098,4.319661528,4.105504374,3.426717143,3.394871405,4.699603356,5.158662525,5.316854335,3.396642314,3.511132559,3.342592002
March,NBL_291,M0_PM,2.810864919,2.547861428,2.629656033,3.809709535,3.498904253,3.45061741,3.323773642,2.74570501,2.688235886,3.963280824,4.223682482,4.418986932,2.777428863,2.771472459,2.685749947
March,NBL_291,M2_PM,2.405229089,2.301367169,2.36181836,3.097226787,2.952325688,2.852330807,3.524898041,2.545114186,2.446769663,4.044454694,4.31403541,4.526754077,2.703020037,2.614556758,2.532810728
March,NBL_291,M0_M1,2.572070896,2.512026689,2.505443822,6.772227209,6.323218463,6.133762993,5.120924168,5.103003509,5.053367884,5.834551538,6.035122421,6.07251678,4.181743637,4.23517103,4.269639761
March,NBL_291,M2_M1,2.838719642,2.691364653,2.800594967,3.719863766,3.388291196,3.212290336,3.867103217,3.010978245,2.918917469,4.531350428,4.767320874,5.041174153,3.145638461,3.096070125,2.952719942
March,NBL_291,M0_M1+PM,2.921635747,2.749057717,2.829594429,5.065504041,4.673563486,4.466518413,4.933146231,4.654672393,4.742465013,6.504580887,6.844771061,7.097332286,4.763009594,4.814317375,4.648133314
March,NBL_291,M2_M1+PM,2.737224699,2.706060571,2.691653159,6.292856686,5.93016801,5.666559199,6.134362042,5.765594662,6.030582435,8.121021478,8.636644833,8.83299921,6.277191712,6.313771541,6.184776745
March,NBL_132,M0_Veh,2.17836492,2.159385827,2.113314314,3.999890819,3.729470773,3.584791964,4.113597986,3.369294393,3.26110921,4.704690795,5.282354589,5.506914337,3.619812976,3.543365171,3.371972096
March,NBL_132,M2_Veh,2.021857795,2.001683228,1.940159161,3.393251993,3.154932597,3.056717886,3.37837495,2.721691949,2.553247266,3.816455607,4.2975704,4.531049426,2.910604481,2.846229885,2.641731147
March,NBL_132,M0_PM,1.951538512,1.843954866,1.8631142,2.937344833,2.717898448,2.646052537,3.502766526,2.867169833,2.481291947,4.015602173,4.38461132,4.553256214,2.773124002,2.692546921,2.5812969
