Sample Month,Sample ID,Treatment,1.38,9.93,18.48,27.15,35.72,44.26,52.93,61.49,70.04,78.73,87.31,95.88,104.53,113.10,121.66
March,NBL_191,M0_Veh,54.70516232,53.53158994,52.66129655,46.85628477,46.63074926,47.18123186,13.4805051,14.07941652,13.66495957,43.1692005,51.64592801,58.259861,8.647867891,9.477629945,8.729668489
March,NBL_191,M2_Veh,62.07782168,60.37055182,59.29509242,58.28774596,58.11865005,58.84219498,22.57277634,23.57316143,22.88424441,61.08485405,65.36334315,70.29946267,15.22660514,16.17153108,15.21888266
March,NBL_191,M0_PM,50.9794556,50.51532089,50.4597459,44.39770284,44.24263232,44.85721366,13.396491,14.32483908,14.60627334,52.79893034,59.34216366,64.65763196,9.183802965,9.501188507,9.00171838
March,NBL_191,M2_PM,50.93198033,49.77666804,49.09600383,46.42722605,46.70573972,47.35075162,7.560789289,8.871861833,9.017611354,42.60666677,51.54507458,55.81779211,-0.178014296,1.934713331,0.244269293
March,NBL_191,M0_M1,55.80256002,55.92699134,56.77485207,50.90292114,53.50130776,54.41288445,21.76518386,21.39256119,20.57198441,34.28580756,42.89597839,47.36000646,13.1504626,14.52925272,13.14499835
March,NBL_191,M2_M1,63.87565905,62.58964436,62.55790966,57.00288647,58.32006409,58.43697071,26.37064426,26.48934947,25.4849336,47.11869279,56.14140299,63.54388426,18.74554528,19.12686737,18.3572906
March,NBL_191,M0_M1+PM,50.27298184,49.32504805,50.04567779,41.32999769,42.91121584,43.77023355,19.40197975,19.45474374,19.1333096,41.55032644,46.44978027,51.20774469,14.6755267,14.4184247,13.75837449
March,NBL_191,M2_M1+PM,73.69539167,70.7458094,71.12558273,59.11109149,60.24151438,60.77998526,26.49563107,26.37549322,25.51257945,40.81454972,50.99304772,58.05339438,18.32911495,18.72756937,16.78224307
March,NBL_303,M0_Veh,51.39702098,51.10658967,51.32702738,33.52111245,36.30152131,37.42952174,25.48707514,9.679216389,6.89530035,38.12339029,47.05210766,53.60547603,-1.426912963,1.40025924,0.877993894
March,NBL_303,M2_Veh,84.12165598,82.42112712,81.71439225,76.05508721,77.1007018,77.94164007,45.10898894,22.23635548,20.41145186,99.07176894,99.36856145,109.3481893,11.56171244,13.95265112,12.25087598
March,NBL_303,M0_PM,62.18498215,61.8758663,61.25425208,39.35230898,38.33732272,37.95520968,16.166661,8.628877541,8.267713051,59.08213932,69.2350404,79.39783711,2.762086803,3.93322684,2.21022444
March,NBL_303,M2_PM,73.72475105,73.55792141,72.5802805,68.09425351,68.57394736,68.83435164,50.4117584,39.12433307,26.05271839,114.18299,108.2923361,106.2757971,11.96197018,13.46320963,12.16725574
March,NBL_303,M0_M1,58.58924475,59.63378036,60.75372389,48.71875911,51.17278759,52.61789523,55.39350831,37.09134566,20.99068204,70.13627634,71.18571305,74.76725075,8.859263096,10.02639917,7.682452817
March,NBL_303,M2_M1,68.6685295,68.92457298,69.26458302,55.85225808,54.72401227,55.44906382,44.58476651,34.62866517,29.26353679,102.3770301,104.9500383,112.9580549,16.73899429,17.5933426,15.83668552
March,NBL_303,M0_M1+PM,50.20266246,50.04418099,50.27033402,35.10440575,36.94083977,38.00923404,19.3620947,14.65899629,14.55245178,46.89495429,53.72824669,59.3640242,7.690870169,8.797196291,7.559371978
March,NBL_303,M2_M1+PM,61.91227706,61.61387194,62.83799357,45.67279918,45.87529658,46.9826488,41.98614567,27.78200657,22.58111106,91.2312832,95.92126334,103.3877497,11.84082979,12.45403958,11.27900013
March,NBL_290,M0_Veh,54.70516232,53.53158994,52.66129655,46.85628477,46.63074926,47.18123186,13.4805051,14.07941652,13.66495957,43.1692005,51.64592801,58.259861,8.647867891,9.477629945,8.729668489
March,NBL_290,M2_Veh,62.07782168,60.37055182,59.29509242,58.28774596,58.11865005,58.84219498,22.57277634,23.57316143,22.88424441,61.08485405,65.36334315,70.29946267,15.22660514,16.17153108,15.21888266
March,NBL_290,M0_PM,50.9794556,50.51532089,50.4597459,44.39770284,44.24263232,44.85721366,13.396491,14.32483908,14.60627334,52.79893034,59.34216366,64.65763196,9.183802965,9.501188507,9.00171838
March,NBL_290,M2_PM,50.93198033,49.77666804,49.09600383,46.42722605,46.70573972,47.35075162,7.560789289,8.871861833,9.017611354,42.60666677,51.54507458,55.81779211,-0.178014296,1.934713331,0.244269293
March,NBL_290,M0_M1,55.80256002,55.92699134,56.77485207,50.90292114,53.50130776,54.41288445,21.76518386,21.39256119,20.57198441,34.28580756,42.89597839,47.36000646,13.1504626,14.52925272,13.14499835
March,NBL_290,M2_M1,63.87565905,62.58964436,62.55790966,57.00288647,58.32006409,58.43697071,26.37064426,26.48934947,25.4849336,47.11869279,56.14140299,63.54388426,18.74554528,19.12686737,18.3572906
March,NBL_290,M0_M1+PM,50.27298184,49.32504805,50.04567779,41.32999769,42.91121584,43.77023355,19.40197975,19.45474374,19.1333096,41.55032644,46.44978027,51.20774469,14.6755267,14.4184247,13.75837449
March,NBL_290,M2_M1+PM,73.69539167,70.7458094,71.12558273,59.11109149,60.24151438,60.77998526,26.49563107,26.37549322,25.51257945,40.81454972,50.99304772,58.05339438,18.32911495,18.72756937,16.78224307
March,NBL_291,M0_Veh,65.51593632,63.19029057,62.49361705,56.83633622,56.60674656,57.09878358,19.08916958,19.50108128,19.4271184,43.83139011,51.52000737,57.78226048,13.91883351,15.11396882,13.71887216
